time,pos_x,pos_y,pos_z,vel_x,vel_y,vel__z
0.0277,2.578088171,-0.433710029,1.502200007,223.2928726,-0.710376335,0.052844342
0.0278,2.600417458,-0.433781067,1.502205292,223.2928726,-0.710376335,0.052844342
0.0279,2.622746745,-0.433852104,1.502210576,223.2928726,-0.710376335,0.052844342
0.028,2.645076032,-0.433923142,1.502215861,223.2928726,-0.710376335,0.052844342
0.0281,2.66740532,-0.43399418,1.502221145,223.2928726,-0.710376335,0.052844342
0.0282,2.689734607,-0.434065217,1.502226429,223.2928726,-0.710376335,0.052844342
0.0283,2.712063894,-0.434136255,1.502231714,223.2928726,-0.710376335,0.052844342
0.0284,2.734393181,-0.434207292,1.502236998,223.2928726,-0.710376335,0.052844342
0.0285,2.756722469,-0.43427833,1.502242283,223.2928726,-0.710376335,0.052844342
0.0286,2.779051756,-0.434349368,1.502247567,223.2928726,-0.710376335,0.052844342
0.0287,2.801381043,-0.434420405,1.502252852,223.2928726,-0.710376335,0.052844342
0.0288,2.82371033,-0.434491443,1.502258136,223.2928726,-0.710376335,0.052844342
0.0289,2.846039618,-0.434562481,1.502263421,223.2928726,-0.710376335,0.052844342
0.029,2.868368905,-0.434633518,1.502268705,223.2928726,-0.710376335,0.052844342
0.0291,2.890698192,-0.434704556,1.502273989,223.2928726,-0.710376335,0.052844342
0.0292,2.913027479,-0.434775594,1.502279274,223.2928726,-0.710376335,0.052844342
0.0293,2.935356767,-0.434846631,1.502284558,223.2928726,-0.710376335,0.052844342
0.0294,2.957686054,-0.434917669,1.502289843,223.2928726,-0.710376335,0.052844342
0.0295,2.980015341,-0.434988706,1.502295127,223.2928726,-0.710376335,0.052844342
0.0296,3.002344628,-0.435059744,1.502300412,223.2928726,-0.710376335,0.052844342
0.0297,3.024673916,-0.435130782,1.502305696,223.2928726,-0.710376335,0.052844342
0.0298,3.047003203,-0.435201819,1.50231098,223.2928726,-0.710376335,0.052844342
0.0299,3.06933249,-0.435272857,1.502316265,223.2928726,-0.710376335,0.052844342
0.03,3.091661777,-0.435343895,1.502321549,223.2928726,-0.710376335,0.052844342
0.0301,3.113991065,-0.435414932,1.502326834,223.2928726,-0.710376335,0.052844342
0.0302,3.136320352,-0.43548597,1.502332118,223.2928726,-0.710376335,0.052844342
0.0303,3.158649639,-0.435557008,1.502337403,223.2928726,-0.710376335,0.052844342
0.0304,3.180978927,-0.435628045,1.502342687,223.2928726,-0.710376335,0.052844342
0.0305,3.203308214,-0.435699083,1.502347971,223.2928726,-0.710376335,0.052844342
0.0306,3.225637501,-0.43577012,1.502353256,223.2928726,-0.710376335,0.052844342
0.0307,3.247966788,-0.435841158,1.50235854,223.2928726,-0.710376335,0.052844342
0.0308,3.270296076,-0.435912196,1.502363825,223.2928726,-0.710376335,0.052844342
0.0309,3.292625363,-0.435983233,1.502369109,223.2928726,-0.710376335,0.052844342
0.031,3.31495465,-0.436054271,1.502374394,223.2928726,-0.710376335,0.052844342
0.0311,3.337283937,-0.436125309,1.502379678,223.2928726,-0.710376335,0.052844342
0.0312,3.359613225,-0.436196346,1.502384962,223.2928726,-0.710376335,0.052844342
0.0313,3.381942512,-0.436267384,1.502390247,223.2928726,-0.710376335,0.052844342
0.0314,3.404271799,-0.436338421,1.502395531,223.2928726,-0.710376335,0.052844342
0.0315,3.426601086,-0.436409459,1.502400816,223.2928726,-0.710376335,0.052844342
0.0316,3.448930374,-0.436480497,1.5024061,223.2928726,-0.710376335,0.052844342
0.0317,3.471259661,-0.436551534,1.502411385,223.2928726,-0.710376335,0.052844342
0.0318,3.493588948,-0.436622572,1.502416669,223.2928726,-0.710376335,0.052844342
0.0319,3.515918235,-0.43669361,1.502421954,223.2928726,-0.710376335,0.052844342
0.032,3.538247523,-0.436764647,1.502427238,223.2928726,-0.710376335,0.052844342
0.0321,3.56057681,-0.436835685,1.502432522,223.2928726,-0.710376335,0.052844342
0.0322,3.582906097,-0.436906723,1.502437807,223.2928726,-0.710376335,0.052844342
0.0323,3.605235384,-0.43697776,1.502443091,223.2928726,-0.710376335,0.052844342
0.0324,3.627564672,-0.437048798,1.502448376,223.2928726,-0.710376335,0.052844342
0.0325,3.649893959,-0.437119835,1.50245366,223.2928726,-0.710376335,0.052844342
0.0326,3.672223246,-0.437190873,1.502458945,223.2928726,-0.710376335,0.052844342
0.0327,3.694552533,-0.437261911,1.502464229,223.2928726,-0.710376335,0.052844342
0.0328,3.716881821,-0.437332948,1.502469513,223.2928726,-0.710376335,0.052844342
0.0329,3.739211108,-0.437403986,1.502474798,223.2928726,-0.710376335,0.052844342
0.033,3.761540395,-0.437475024,1.502480082,223.2928726,-0.710376335,0.052844342
0.0331,3.783869682,-0.437546061,1.502485367,223.2928726,-0.710376335,0.052844342
0.0332,3.80619897,-0.437617099,1.502490651,223.2928726,-0.710376335,0.052844342
0.0333,3.828528257,-0.437688137,1.502495936,223.2928726,-0.710376335,0.052844342
0.0334,3.850857544,-0.437759174,1.50250122,223.2928726,-0.710376335,0.052844342
0.0335,3.873186831,-0.437830212,1.502506504,223.2928726,-0.710376335,0.052844342
0.0336,3.895516119,-0.437901249,1.502511789,223.2928726,-0.710376335,0.052844342
0.0337,3.917845406,-0.437972287,1.502517073,223.2928726,-0.710376335,0.052844342
0.0338,3.940174693,-0.438043325,1.502522358,223.2928726,-0.710376335,0.052844342
0.0339,3.96250398,-0.438114362,1.502527642,223.2928726,-0.710376335,0.052844342
0.034,3.984833268,-0.4381854,1.502532927,223.2928726,-0.710376335,0.052844342
0.0341,4.007162555,-0.438256438,1.502538211,223.2928726,-0.710376335,0.052844342
0.0342,4.029491842,-0.438327475,1.502543496,223.2928726,-0.710376335,0.052844342
0.0343,4.051821129,-0.438398513,1.50254878,223.2928726,-0.710376335,0.052844342
0.0344,4.074150417,-0.43846955,1.502554064,223.2928726,-0.710376335,0.052844342
0.0345,4.096479704,-0.438540588,1.502559349,223.2928726,-0.710376335,0.052844342
0.0346,4.118808991,-0.438611626,1.502564633,223.2928726,-0.710376335,0.052844342
0.0347,4.141138279,-0.438682663,1.502569918,223.2928726,-0.710376335,0.052844342
0.0348,4.163467566,-0.438753701,1.502575202,223.2928726,-0.710376335,0.052844342
0.0349,4.185796853,-0.438824739,1.502580487,223.2928726,-0.710376335,0.052844342
0.035,4.20812614,-0.438895776,1.502585771,223.2928726,-0.710376335,0.052844342
0.0351,4.230455428,-0.438966814,1.502591055,223.2928726,-0.710376335,0.052844342
0.0352,4.252784715,-0.439037852,1.50259634,223.2928726,-0.710376335,0.052844342
0.0353,4.275114002,-0.439108889,1.502601624,223.2928726,-0.710376335,0.052844342
0.0354,4.297443289,-0.439179927,1.502606909,223.2928726,-0.710376335,0.052844342
0.0355,4.319772577,-0.439250964,1.502612193,223.2928726,-0.710376335,0.052844342
0.0356,4.342101864,-0.439322002,1.502617478,223.2928726,-0.710376335,0.052844342
0.0357,4.364431151,-0.43939304,1.502622762,223.2928726,-0.710376335,0.052844342
0.0358,4.386760438,-0.439464077,1.502628046,223.2928726,-0.710376335,0.052844342
0.0359,4.409089726,-0.439535115,1.502633331,223.2928726,-0.710376335,0.052844342
0.036,4.431419013,-0.439606153,1.502638615,223.2928726,-0.710376335,0.052844342
0.0361,4.4537483,-0.43967719,1.5026439,223.2928726,-0.710376335,0.052844342
0.0362,4.476077587,-0.439748228,1.502649184,223.2928726,-0.710376335,0.052844342
0.0363,4.498406875,-0.439819266,1.502654469,223.2928726,-0.710376335,0.052844342
0.0364,4.520736162,-0.439890303,1.502659753,223.2928726,-0.710376335,0.052844342
0.0365,4.543065449,-0.439961341,1.502665038,223.2928726,-0.710376335,0.052844342
0.0366,4.565394736,-0.440032378,1.502670322,223.2928726,-0.710376335,0.052844342
0.0367,4.587724024,-0.440103416,1.502675606,223.2928726,-0.710376335,0.052844342
0.0368,4.610053311,-0.440174454,1.502680891,223.2928726,-0.710376335,0.052844342
0.0369,4.632382598,-0.440245491,1.502686175,223.2928726,-0.710376335,0.052844342
0.037,4.654711885,-0.440316529,1.50269146,223.2928726,-0.710376335,0.052844342
0.0371,4.677041173,-0.440387567,1.502696744,223.2928726,-0.710376335,0.052844342
0.0372,4.69937046,-0.440458604,1.502702029,223.2928726,-0.710376335,0.052844342
0.0373,4.721699747,-0.440529642,1.502707313,223.2928726,-0.710376335,0.052844342
0.0374,4.744029034,-0.440600679,1.502712597,223.2928726,-0.710376335,0.052844342
0.0375,4.766358322,-0.440671717,1.502717882,223.2928726,-0.710376335,0.052844342
0.0376,4.788687609,-0.440742755,1.502723166,223.2928726,-0.710376335,0.052844342
0.0377,4.811016896,-0.440813792,1.502728451,223.2928726,-0.710376335,0.052844342
0.0378,4.833346183,-0.44088483,1.502733735,223.2928726,-0.710376335,0.052844342
0.0379,4.855675471,-0.440955868,1.50273902,223.2928726,-0.710376335,0.052844342
0.038,4.878004758,-0.441026905,1.502744304,223.2928726,-0.710376335,0.052844342
0.0381,4.900334045,-0.441097943,1.502749588,223.2928726,-0.710376335,0.052844342
0.0382,4.922663332,-0.441168981,1.502754873,223.2928726,-0.710376335,0.052844342
0.0383,4.94499262,-0.441240018,1.502760157,223.2928726,-0.710376335,0.052844342
0.0384,4.967321907,-0.441311056,1.502765442,223.2928726,-0.710376335,0.052844342
0.0385,4.989651194,-0.441382093,1.502770726,223.2928726,-0.710376335,0.052844342
0.0386,5.011980482,-0.441453131,1.502776011,223.2928726,-0.710376335,0.052844342
0.0387,5.034309769,-0.441524169,1.502781295,223.2928726,-0.710376335,0.052844342
0.0388,5.056639056,-0.441595206,1.502786579,223.2928726,-0.710376335,0.052844342
0.0389,5.078968343,-0.441666244,1.502791864,223.2928726,-0.710376335,0.052844342
0.039,5.101297631,-0.441737282,1.502797148,223.2928726,-0.710376335,0.052844342
0.0391,5.123626918,-0.441808319,1.502802433,223.2928726,-0.710376335,0.052844342
0.0392,5.145956205,-0.441879357,1.502807717,223.2928726,-0.710376335,0.052844342
0.0393,5.168285492,-0.441950395,1.502813002,223.2928726,-0.710376335,0.052844342
0.0394,5.19061478,-0.442021432,1.502818286,223.2928726,-0.710376335,0.052844342
0.0395,5.212944067,-0.44209247,1.502823571,223.2928726,-0.710376335,0.052844342
0.0396,5.235273354,-0.442163507,1.502828855,223.2928726,-0.710376335,0.052844342
0.0397,5.257602641,-0.442234545,1.502834139,223.2928726,-0.710376335,0.052844342
0.0398,5.279931929,-0.442305583,1.502839424,223.2928726,-0.710376335,0.052844342
0.0399,5.302261216,-0.44237662,1.502844708,223.2928726,-0.710376335,0.052844342
0.04,5.324590503,-0.442447658,1.502849993,223.2928726,-0.710376335,0.052844342
0.0401,5.34691979,-0.442518696,1.502855277,223.2928726,-0.710376335,0.052844342
0.0402,5.369249078,-0.442589733,1.502860562,223.2928726,-0.710376335,0.052844342
0.0403,5.391578365,-0.442660771,1.502865846,223.2928726,-0.710376335,0.052844342
0.0404,5.413907652,-0.442731808,1.50287113,223.2928726,-0.710376335,0.052844342
0.0405,5.436236939,-0.442802846,1.502876415,223.2928726,-0.710376335,0.052844342
0.0406,5.458566227,-0.442873884,1.502881699,223.2928726,-0.710376335,0.052844342
0.0407,5.480895514,-0.442944921,1.502886984,223.2928726,-0.710376335,0.052844342
0.0408,5.503224801,-0.443015959,1.502892268,223.2928726,-0.710376335,0.052844342
0.0409,5.525554088,-0.443086997,1.502897553,223.2928726,-0.710376335,0.052844342
0.041,5.547883376,-0.443158034,1.502902837,223.2928726,-0.710376335,0.052844342
0.0411,5.570212663,-0.443229072,1.502908121,223.2928726,-0.710376335,0.052844342
0.0412,5.59254195,-0.44330011,1.502913406,223.2928726,-0.710376335,0.052844342
0.0413,5.614871237,-0.443371147,1.50291869,223.2928726,-0.710376335,0.052844342
0.0414,5.637200525,-0.443442185,1.502923975,223.2928726,-0.710376335,0.052844342
0.0415,5.659529812,-0.443513222,1.502929259,223.2928726,-0.710376335,0.052844342
0.0416,5.681859099,-0.44358426,1.502934544,223.2928726,-0.710376335,0.052844342
0.0417,5.704188386,-0.443655298,1.502939828,223.2928726,-0.710376335,0.052844342
0.0418,5.726517674,-0.443726335,1.502945113,223.2928726,-0.710376335,0.052844342
0.0419,5.748846961,-0.443797373,1.502950397,223.2928726,-0.710376335,0.052844342
0.042,5.771176248,-0.443868411,1.502955681,223.2928726,-0.710376335,0.052844342
0.0421,5.793505535,-0.443939448,1.502960966,223.2928726,-0.710376335,0.052844342
0.0422,5.815834823,-0.444010486,1.50296625,223.2928726,-0.710376335,0.052844342
0.0423,5.83816411,-0.444081524,1.502971535,223.2928726,-0.710376335,0.052844342
0.0424,5.860493397,-0.444152561,1.502976819,223.2928726,-0.710376335,0.052844342
0.0425,5.882822684,-0.444223599,1.502982104,223.2928726,-0.710376335,0.052844342
0.0426,5.905151972,-0.444294636,1.502987388,223.2928726,-0.710376335,0.052844342
0.0427,5.927481259,-0.444365674,1.502992672,223.2928726,-0.710376335,0.052844342
0.0428,5.949810546,-0.444436712,1.502997957,223.2928726,-0.710376335,0.052844342
0.0429,5.972139834,-0.444507749,1.503003241,223.2928726,-0.710376335,0.052844342
0.043,5.994469121,-0.444578787,1.503008526,223.2928726,-0.710376335,0.052844342
0.0431,6.016798408,-0.444649825,1.50301381,223.2928726,-0.710376335,0.052844342
0.0432,6.039127695,-0.444720862,1.503019095,223.2928726,-0.710376335,0.052844342
0.0433,6.061456983,-0.4447919,1.503024379,223.2928726,-0.710376335,0.052844342
0.0434,6.08378627,-0.444862937,1.503029663,223.2928726,-0.710376335,0.052844342
0.0435,6.106115557,-0.444933975,1.503034948,223.2928726,-0.710376335,0.052844342
0.0436,6.128444844,-0.445005013,1.503040232,223.2928726,-0.710376335,0.052844342
0.0437,6.150774132,-0.44507605,1.503045517,223.2928726,-0.710376335,0.052844342
0.0438,6.173103419,-0.445147088,1.503050801,223.2928726,-0.710376335,0.052844342
0.0439,6.195432706,-0.445218126,1.503056086,223.2928726,-0.710376335,0.052844342
0.044,6.217761993,-0.445289163,1.50306137,223.2928726,-0.710376335,0.052844342
0.0441,6.240091281,-0.445360201,1.503066655,223.2928726,-0.710376335,0.052844342
0.0442,6.262420568,-0.445431239,1.503071939,223.2928726,-0.710376335,0.052844342
0.0443,6.284749855,-0.445502276,1.503077223,223.2928726,-0.710376335,0.052844342
0.0444,6.307079142,-0.445573314,1.503082508,223.2928726,-0.710376335,0.052844342
0.0445,6.32940843,-0.445644351,1.503087792,223.2928726,-0.710376335,0.052844342
0.0446,6.351737717,-0.445715389,1.503093077,223.2928726,-0.710376335,0.052844342
0.0447,6.374067004,-0.445786427,1.503098361,223.2928726,-0.710376335,0.052844342
0.0448,6.396396291,-0.445857464,1.503103646,223.2928726,-0.710376335,0.052844342
0.0449,6.418725579,-0.445928502,1.50310893,223.2928726,-0.710376335,0.052844342
0.045,6.441054866,-0.44599954,1.503114214,223.2928726,-0.710376335,0.052844342
0.0451,6.463384153,-0.446070577,1.503119499,223.2928726,-0.710376335,0.052844342
0.0452,6.48571344,-0.446141615,1.503124783,223.2928726,-0.710376335,0.052844342
0.0453,6.508042728,-0.446212653,1.503130068,223.2928726,-0.710376335,0.052844342
0.0454,6.530372015,-0.44628369,1.503135352,223.2928726,-0.710376335,0.052844342
0.0455,6.552701302,-0.446354728,1.503140637,223.2928726,-0.710376335,0.052844342
0.0456,6.575030589,-0.446425765,1.503145921,223.2928726,-0.710376335,0.052844342
0.0457,6.597359877,-0.446496803,1.503151205,223.2928726,-0.710376335,0.052844342
0.0458,6.619689164,-0.446567841,1.50315649,223.2928726,-0.710376335,0.052844342
0.0459,6.642018451,-0.446638878,1.503161774,223.2928726,-0.710376335,0.052844342
0.046,6.664347738,-0.446709916,1.503167059,223.2928726,-0.710376335,0.052844342
0.0461,6.686677026,-0.446780954,1.503172343,223.2928726,-0.710376335,0.052844342
0.0462,6.709006313,-0.446851991,1.503177628,223.2928726,-0.710376335,0.052844342
0.0463,6.7313356,-0.446923029,1.503182912,223.2928726,-0.710376335,0.052844342
0.0464,6.753664887,-0.446994067,1.503188196,223.2928726,-0.710376335,0.052844342
0.0465,6.775994175,-0.447065104,1.503193481,223.2928726,-0.710376335,0.052844342
0.0466,6.798323462,-0.447136142,1.503198765,223.2928726,-0.710376335,0.052844342
0.0467,6.820652749,-0.447207179,1.50320405,223.2928726,-0.710376335,0.052844342
0.0468,6.842982037,-0.447278217,1.503209334,223.2928726,-0.710376335,0.052844342
0.0469,6.865311324,-0.447349255,1.503214619,223.2928726,-0.710376335,0.052844342
0.047,6.887640611,-0.447420292,1.503219903,223.2928726,-0.710376335,0.052844342
0.0471,6.909969898,-0.44749133,1.503225188,223.2928726,-0.710376335,0.052844342
0.0472,6.932299186,-0.447562368,1.503230472,223.2928726,-0.710376335,0.052844342
0.0473,6.954628473,-0.447633405,1.503235756,223.2928726,-0.710376335,0.052844342
0.0474,6.97695776,-0.447704443,1.503241041,223.2928726,-0.710376335,0.052844342
0.0475,6.999287047,-0.44777548,1.503246325,223.2928726,-0.710376335,0.052844342
0.0476,7.021616335,-0.447846518,1.50325161,223.2928726,-0.710376335,0.052844342
0.0477,7.043945622,-0.447917556,1.503256894,223.2928726,-0.710376335,0.052844342
0.0478,7.066274909,-0.447988593,1.503262179,223.2928726,-0.710376335,0.052844342
0.0479,7.088604196,-0.448059631,1.503267463,223.2928726,-0.710376335,0.052844342
0.048,7.110933484,-0.448130669,1.503272747,223.2928726,-0.710376335,0.052844342
0.0481,7.133262771,-0.448201706,1.503278032,223.2928726,-0.710376335,0.052844342
0.0482,7.155592058,-0.448272744,1.503283316,223.2928726,-0.710376335,0.052844342
0.0483,7.177921345,-0.448343782,1.503288601,223.2928726,-0.710376335,0.052844342
0.0484,7.200250633,-0.448414819,1.503293885,223.2928726,-0.710376335,0.052844342
0.0485,7.22257992,-0.448485857,1.50329917,223.2928726,-0.710376335,0.052844342
0.0486,7.244909207,-0.448556894,1.503304454,223.2928726,-0.710376335,0.052844342
0.0487,7.267238494,-0.448627932,1.503309738,223.2928726,-0.710376335,0.052844342
0.0488,7.289567782,-0.44869897,1.503315023,223.2928726,-0.710376335,0.052844342
0.0489,7.311897069,-0.448770007,1.503320307,223.2928726,-0.710376335,0.052844342
0.049,7.334226356,-0.448841045,1.503325592,223.2928726,-0.710376335,0.052844342
0.0491,7.356555643,-0.448912083,1.503330876,223.2928726,-0.710376335,0.052844342
0.0492,7.378884931,-0.44898312,1.503336161,223.2928726,-0.710376335,0.052844342
0.0493,7.401214218,-0.449054158,1.503341445,223.2928726,-0.710376335,0.052844342
0.0494,7.423543505,-0.449125196,1.50334673,223.2928726,-0.710376335,0.052844342
0.0495,7.445872792,-0.449196233,1.503352014,223.2928726,-0.710376335,0.052844342
0.0496,7.46820208,-0.449267271,1.503357298,223.2928726,-0.710376335,0.052844342
0.0497,7.490531367,-0.449338308,1.503362583,223.2928726,-0.710376335,0.052844342
0.0498,7.512860654,-0.449409346,1.503367867,223.2928726,-0.710376335,0.052844342
0.0499,7.535189941,-0.449480384,1.503373152,223.2928726,-0.710376335,0.052844342
0.05,7.557519229,-0.449551421,1.503378436,223.2928726,-0.710376335,0.052844342
0.0501,7.579848516,-0.449622459,1.503383721,223.2928726,-0.710376335,0.052844342
0.0502,7.602177803,-0.449693497,1.503389005,223.2928726,-0.710376335,0.052844342
0.0503,7.62450709,-0.449764534,1.503394289,223.2928726,-0.710376335,0.052844342
0.0504,7.646836378,-0.449835572,1.503399574,223.2928726,-0.710376335,0.052844342
0.0505,7.669165665,-0.449906609,1.503404858,223.2928726,-0.710376335,0.052844342
0.0506,7.691494952,-0.449977647,1.503410143,223.2928726,-0.710376335,0.052844342
0.0507,7.713824239,-0.450048685,1.503415427,223.2928726,-0.710376335,0.052844342
0.0508,7.736153527,-0.450119722,1.503420712,223.2928726,-0.710376335,0.052844342
0.0509,7.758482814,-0.45019076,1.503425996,223.2928726,-0.710376335,0.052844342
0.051,7.780812101,-0.450261798,1.50343128,223.2928726,-0.710376335,0.052844342
0.0511,7.803141389,-0.450332835,1.503436565,223.2928726,-0.710376335,0.052844342
0.0512,7.825470676,-0.450403873,1.503441849,223.2928726,-0.710376335,0.052844342
0.0513,7.847799963,-0.450474911,1.503447134,223.2928726,-0.710376335,0.052844342
0.0514,7.87012925,-0.450545948,1.503452418,223.2928726,-0.710376335,0.052844342
0.0515,7.892458538,-0.450616986,1.503457703,223.2928726,-0.710376335,0.052844342
0.0516,7.914787825,-0.450688023,1.503462987,223.2928726,-0.710376335,0.052844342
0.0517,7.937117112,-0.450759061,1.503468272,223.2928726,-0.710376335,0.052844342
0.0518,7.959446399,-0.450830099,1.503473556,223.2928726,-0.710376335,0.052844342
0.0519,7.981775687,-0.450901136,1.50347884,223.2928726,-0.710376335,0.052844342
0.052,8.004104974,-0.450972174,1.503484125,223.2928726,-0.710376335,0.052844342
0.0521,8.026434261,-0.451043212,1.503489409,223.2928726,-0.710376335,0.052844342
0.0522,8.048763548,-0.451114249,1.503494694,223.2928726,-0.710376335,0.052844342
0.0523,8.071092836,-0.451185287,1.503499978,223.2928726,-0.710376335,0.052844342
0.0524,8.093422123,-0.451256325,1.503505263,223.2928726,-0.710376335,0.052844342
0.0525,8.11575141,-0.451327362,1.503510547,223.2928726,-0.710376335,0.052844342
0.0526,8.138080697,-0.4513984,1.503515831,223.2928726,-0.710376335,0.052844342
0.0527,8.160409985,-0.451469437,1.503521116,223.2928726,-0.710376335,0.052844342
0.0528,8.182739272,-0.451540475,1.5035264,223.2928726,-0.710376335,0.052844342
0.0529,8.205068559,-0.451611513,1.503531685,223.2928726,-0.710376335,0.052844342
0.053,8.227397846,-0.45168255,1.503536969,223.2928726,-0.710376335,0.052844342
0.0531,8.249727134,-0.451753588,1.503542254,223.2928726,-0.710376335,0.052844342
0.0532,8.272056421,-0.451824626,1.503547538,223.2928726,-0.710376335,0.052844342
0.0533,8.294385708,-0.451895663,1.503552822,223.2928726,-0.710376335,0.052844342
0.0534,8.316714995,-0.451966701,1.503558107,223.2928726,-0.710376335,0.052844342
0.0535,8.339044283,-0.452037738,1.503563391,223.2928726,-0.710376335,0.052844342
0.0536,8.36137357,-0.452108776,1.503568676,223.2928726,-0.710376335,0.052844342
0.0537,8.383702857,-0.452179814,1.50357396,223.2928726,-0.710376335,0.052844342
0.0538,8.406032144,-0.452250851,1.503579245,223.2928726,-0.710376335,0.052844342
0.0539,8.428361432,-0.452321889,1.503584529,223.2928726,-0.710376335,0.052844342
0.054,8.450690719,-0.452392927,1.503589813,223.2928726,-0.710376335,0.052844342
0.0541,8.473020006,-0.452463964,1.503595098,223.2928726,-0.710376335,0.052844342
0.0542,8.495349293,-0.452535002,1.503600382,223.2928726,-0.710376335,0.052844342
0.0543,8.517678581,-0.45260604,1.503605667,223.2928726,-0.710376335,0.052844342
0.0544,8.540007868,-0.452677077,1.503610951,223.2928726,-0.710376335,0.052844342
0.0545,8.562337155,-0.452748115,1.503616236,223.2928726,-0.710376335,0.052844342
0.0546,8.584666442,-0.452819152,1.50362152,223.2928726,-0.710376335,0.052844342
0.0547,8.60699573,-0.45289019,1.503626805,223.2928726,-0.710376335,0.052844342
0.0548,8.629325017,-0.452961228,1.503632089,223.2928726,-0.710376335,0.052844342
0.0549,8.651654304,-0.453032265,1.503637373,223.2928726,-0.710376335,0.052844342
0.055,8.673983592,-0.453103303,1.503642658,223.2928726,-0.710376335,0.052844342
0.0551,8.696312879,-0.453174341,1.503647942,223.2928726,-0.710376335,0.052844342
0.0552,8.718642166,-0.453245378,1.503653227,223.2928726,-0.710376335,0.052844342
0.0553,8.740971453,-0.453316416,1.503658511,223.2928726,-0.710376335,0.052844342
0.0554,8.763300741,-0.453387454,1.503663796,223.2928726,-0.710376335,0.052844342
0.0555,8.785630028,-0.453458491,1.50366908,223.2928726,-0.710376335,0.052844342
0.0556,8.807959315,-0.453529529,1.503674364,223.2928726,-0.710376335,0.052844342
0.0557,8.830288602,-0.453600566,1.503679649,223.2928726,-0.710376335,0.052844342
0.0558,8.85261789,-0.453671604,1.503684933,223.2928726,-0.710376335,0.052844342
0.0559,8.874947177,-0.453742642,1.503690218,223.2928726,-0.710376335,0.052844342
0.056,8.897276464,-0.453813679,1.503695502,223.2928726,-0.710376335,0.052844342
0.0561,8.919605751,-0.453884717,1.503700787,223.2928726,-0.710376335,0.052844342
0.0562,8.941935039,-0.453955755,1.503706071,223.2928726,-0.710376335,0.052844342
0.0563,8.964264326,-0.454026792,1.503711355,223.2928726,-0.710376335,0.052844342
0.0564,8.986593613,-0.45409783,1.50371664,223.2928726,-0.710376335,0.052844342
0.0565,9.0089229,-0.454168867,1.503721924,223.2928726,-0.710376335,0.052844342
0.0566,9.031252188,-0.454239905,1.503727209,223.2928726,-0.710376335,0.052844342
0.0567,9.053581475,-0.454310943,1.503732493,223.2928726,-0.710376335,0.052844342
0.0568,9.075910762,-0.45438198,1.503737778,223.2928726,-0.710376335,0.052844342
0.0569,9.098240049,-0.454453018,1.503743062,223.2928726,-0.710376335,0.052844342
0.057,9.120569337,-0.454524056,1.503748347,223.2928726,-0.710376335,0.052844342
0.0571,9.142898624,-0.454595093,1.503753631,223.2928726,-0.710376335,0.052844342
0.0572,9.165227911,-0.454666131,1.503758915,223.2928726,-0.710376335,0.052844342
0.0573,9.187557198,-0.454737169,1.5037642,223.2928726,-0.710376335,0.052844342
0.0574,9.209886486,-0.454808206,1.503769484,223.2928726,-0.710376335,0.052844342
0.0575,9.232215773,-0.454879244,1.503774769,223.2928726,-0.710376335,0.052844342
0.0576,9.25454506,-0.454950281,1.503780053,223.2928726,-0.710376335,0.052844342
0.0577,9.276874347,-0.455021319,1.503785338,223.2928726,-0.710376335,0.052844342
0.0578,9.299203635,-0.455092357,1.503790622,223.2928726,-0.710376335,0.052844342
0.0579,9.321532922,-0.455163394,1.503795906,223.2928726,-0.710376335,0.052844342
0.058,9.343862209,-0.455234432,1.503801191,223.2928726,-0.710376335,0.052844342
0.0581,9.366191496,-0.45530547,1.503806475,223.2928726,-0.710376335,0.052844342
0.0582,9.388520784,-0.455376507,1.50381176,223.2928726,-0.710376335,0.052844342
0.0583,9.410850071,-0.455447545,1.503817044,223.2928726,-0.710376335,0.052844342
0.0584,9.433179358,-0.455518583,1.503822329,223.2928726,-0.710376335,0.052844342
0.0585,9.455508645,-0.45558962,1.503827613,223.2928726,-0.710376335,0.052844342
0.0586,9.477837933,-0.455660658,1.503832897,223.2928726,-0.710376335,0.052844342
0.0587,9.50016722,-0.455731695,1.503838182,223.2928726,-0.710376335,0.052844342
0.0588,9.522496507,-0.455802733,1.503843466,223.2928726,-0.710376335,0.052844342
0.0589,9.544825794,-0.455873771,1.503848751,223.2928726,-0.710376335,0.052844342
0.059,9.567155082,-0.455944808,1.503854035,223.2928726,-0.710376335,0.052844342
0.0591,9.589484369,-0.456015846,1.50385932,223.2928726,-0.710376335,0.052844342
0.0592,9.611813656,-0.456086884,1.503864604,223.2928726,-0.710376335,0.052844342
0.0593,9.634142944,-0.456157921,1.503869888,223.2928726,-0.710376335,0.052844342
0.0594,9.656472231,-0.456228959,1.503875173,223.2928726,-0.710376335,0.052844342
0.0595,9.678801518,-0.456299996,1.503880457,223.2928726,-0.710376335,0.052844342
0.0596,9.701130805,-0.456371034,1.503885742,223.2928726,-0.710376335,0.052844342
0.0597,9.723460093,-0.456442072,1.503891026,223.2928726,-0.710376335,0.052844342
0.0598,9.74578938,-0.456513109,1.503896311,223.2928726,-0.710376335,0.052844342
0.0599,9.768118667,-0.456584147,1.503901595,223.2928726,-0.710376335,0.052844342
0.06,9.790447954,-0.456655185,1.50390688,223.2928726,-0.710376335,0.052844342
0.0601,9.812777242,-0.456726222,1.503912164,223.2928726,-0.710376335,0.052844342
